,0,5IAFL_3_P800-PIT403.50,5IAFL_3_P800-dP403.50,5IAFL_3_P800-PIT403.51,5IAFL_3_P800-FIT403.52,5IAFL_3_P800-LSL403.60,5IAFL_3_P800-P403.70_CIP,5IAFL_3_P800-P403.70_INK,5IAFL_3_P800-XPV403.03,5IAFL_3_P800-XPV403.06,5IAFL_3_P800-XPV403.48
0,2023-04-18 00:01:00,   4.31,   0.14,   4.18,   0.07,   1,   0,   1,   0,   0,   0
1,2023-04-18 00:02:00,   1.55,   0.93,   0.60,  61.77,   1,   0,   1,   0,   0,   0
2,2023-04-18 00:03:00,   4.33,   0.14,   4.21,   0.07,   1,   0,   1,   0,   0,   0
3,2023-04-18 00:04:00,   4.18,   0.14,   4.10,   0.07,   1,   0,   1,   0,   0,   0
4,2023-04-18 00:05:00,   4.31,   0.14,   4.15,   0.07,   1,   0,   1,   0,   0,   0
5,2023-04-18 00:06:00,   4.30,   0.14,   4.18,   0.07,   1,   0,   1,   0,   0,   0
6,2023-04-18 00:07:00,   4.33,   0.14,   4.14,   0.07,   1,   0,   1,   0,   0,   0
7,2023-04-18 00:08:00,   4.28,   0.14,   4.15,   0.07,   1,   0,   1,   0,   0,   0
8,2023-04-18 00:09:00,   4.32,   0.14,   4.19,   0.07,   1,   0,   1,   0,   0,   0
9,2023-04-18 00:10:00,   4.25,   0.14,   4.13,   0.07,   1,   0,   1,   0,   0,   0
10,2023-04-18 00:11:00,   4.28,   0.14,   4.17,   0.07,   1,   0,   1,   0,   0,   0
11,2023-04-18 00:12:00,   4.23,   0.14,   4.16,   0.07,   1,   0,   1,   0,   0,   0
12,2023-04-18 00:13:00,   4.28,   0.13,   4.15,   0.07,   1,   0,   1,   0,   0,   0
13,2023-04-18 00:14:00,   4.21,   0.13,   4.08,   0.07,   1,   0,   1,   0,   0,   0
14,2023-04-18 00:15:00,   4.28,   0.13,   4.15,   0.07,   1,   0,   1,   0,   0,   0
15,2023-04-18 00:16:00,   4.22,   0.13,   4.09,   0.07,   1,   0,   1,   0,   0,   0
16,2023-04-18 00:17:00,   4.35,   0.13,   4.23,   0.07,   1,   0,   1,   0,   0,   0
17,2023-04-18 00:18:00,   4.34,   0.13,   4.22,   0.07,   1,   0,   1,   0,   0,   0
18,2023-04-18 00:19:00,   4.23,   0.13,   4.10,   0.07,   1,   0,   1,   0,   0,   0
19,2023-04-18 00:20:00,   4.26,   0.13,   4.13,   0.07,   1,   0,   1,   0,   0,   0
20,2023-04-18 00:21:00,   4.27,   0.13,   4.14,   0.07,   1,   0,   1,   0,   0,   0
21,2023-04-18 00:22:00,   4.22,   0.13,   4.11,   0.07,   1,   0,   1,   0,   0,   0
22,2023-04-18 00:23:00,   4.18,   0.13,   4.06,   0.07,   1,   0,   1,   0,   0,   0
23,2023-04-18 00:24:00,   4.26,   0.13,   4.13,   0.07,   1,   0,   1,   0,   0,   0
24,2023-04-18 00:25:00,   4.33,   0.13,   4.21,   0.07,   1,   0,   1,   0,   0,   0
25,2023-04-18 00:26:00,   4.30,   0.13,   4.17,   0.07,   1,   0,   1,   0,   0,   0
26,2023-04-18 00:27:00,   4.33,   0.13,   4.21,   0.07,   1,   0,   1,   0,   0,   0
27,2023-04-18 00:28:00,   4.24,   0.13,   4.12,   0.07,   1,   0,   1,   0,   0,   0
28,2023-04-18 00:29:00,   4.27,   0.13,   4.15,   0.07,   1,   0,   1,   0,   0,   0
29,2023-04-18 00:30:00,   4.24,   0.13,   4.11,   0.07,   1,   0,   1,   0,   0,   0
30,2023-04-18 00:31:00,   4.30,   0.13,   4.17,   0.07,   1,   0,   1,   0,   0,   0
31,2023-04-18 00:32:00,   4.31,   0.13,   4.19,   0.07,   1,   0,   1,   0,   0,   0
32,2023-04-18 00:33:00,   4.26,   0.12,   4.13,   0.07,   1,   0,   1,   0,   0,   0
33,2023-04-18 00:34:00,   4.19,   0.12,   4.15,   0.07,   1,   0,   1,   0,   0,   0
34,2023-04-18 00:35:00,   4.30,   0.12,   4.18,   0.07,   1,   0,   1,   0,   0,   0
35,2023-04-18 00:36:00,   4.24,   0.12,   4.12,   0.07,   1,   0,   1,   0,   0,   0
36,2023-04-18 00:37:00,   4.27,   0.12,   4.14,   0.07,   1,   0,   1,   0,   0,   0
37,2023-04-18 00:38:00,   4.28,   0.12,   4.16,   0.07,   1,   0,   1,   0,   0,   0
38,2023-04-18 00:39:00,   1.68,   1.04,   0.64,  66.83,   1,   0,   1,   0,   0,   0
39,2023-04-18 00:40:00,   4.26,   0.15,   4.07,   0.07,   1,   0,   1,   0,   0,   0
40,2023-04-18 00:41:00,   1.68,   1.03,   0.66,  65.94,   1,   0,   1,   0,   0,   0
41,2023-04-18 00:42:00,   4.35,   0.15,   4.23,   0.07,   1,   0,   1,   0,   0,   0
42,2023-04-18 00:43:00,   4.25,   0.16,   4.10,   0.07,   1,   0,   1,   0,   0,   0
43,2023-04-18 00:44:00,   2.41,   0.80,   1.61,  53.22,   1,   0,   1,   0,   0,   0
44,2023-04-18 00:45:00,   1.63,   0.98,   0.63,  64.73,   1,   0,   1,   0,   0,   0
45,2023-04-18 00:46:00,   2.65,   0.81,   1.84,  71.78,   1,   0,   1,   0,   0,   0
46,2023-04-18 00:47:00,   1.56,   0.95,   0.60,  63.74,   1,   0,   1,   0,   0,   0
47,2023-04-18 00:48:00,   2.04,   0.84,   1.19,  60.70,   1,   0,   1,   0,   0,   0
48,2023-04-18 00:49:00,   1.74,   1.34,   0.44,   3.51,   0,   0,   1,   0,   0,   0
49,2023-04-18 00:50:00,   1.33,   0.93,   0.42,   0.06,   0,   0,   0,   0,   0,   0
50,2023-04-18 00:51:00,   0.94,   0.52,   0.40,   0.06,   0,   0,   0,   0,   0,   0
51,2023-04-18 00:52:00,   0.72,   0.19,   0.39,   0.06,   1,   0,   0,   0,   0,   0
52,2023-04-18 00:53:00,   0.49,   0.07,   0.37,   0.05,   0,   0,   0,   0,   0,   0
53,2023-04-18 00:54:00,   0.43,   0.07,   0.35,   0.05,   0,   0,   0,   0,   0,   0
54,2023-04-18 00:55:00,   0.37,   0.07,   0.32,   0.05,   0,   0,   0,   0,   0,   0
55,2023-04-18 00:56:00,   0.34,   0.07,   0.29,   0.04,   0,   0,   0,   0,   0,   0
56,2023-04-18 00:57:00,   0.31,   0.07,   0.25,   0.04,   0,   0,   0,   0,   0,   0
57,2023-04-18 00:58:00,   0.29,   0.07,   0.21,   0.03,   0,   0,   0,   0,   0,   0
58,2023-04-18 00:59:00,   0.27,   0.07,   0.20,   0.03,   0,   0,   0,   0,   0,   0
59,2023-04-18 01:00:00,   0.25,   0.07,   0.19,   0.03,   0,   0,   0,   0,   0,   0
60,2023-04-18 01:01:00,   0.22,   0.07,   0.19,   0.02,   1,   0,   0,   0,   0,   0
61,2023-04-18 01:02:00,   0.21,   0.07,   0.18,   0.02,   1,   0,   0,   0,   0,   0
62,2023-04-18 01:03:00,   0.22,   0.07,   0.17,   0.02,   1,   0,   0,   0,   0,   0
63,2023-04-18 01:04:00,   0.22,   0.07,   0.17,   0.01,   1,   0,   0,   0,   0,   0
64,2023-04-18 01:05:00,   0.22,   0.07,   0.16,   0.01,   1,   0,   0,   0,   0,   0
65,2023-04-18 01:06:00,   0.22,   0.08,   0.15,   0.00,   1,   0,   0,   0,   0,   0
66,2023-04-18 01:07:00,   1.32,   1.17,   0.15,   0.00,   1,   0,   0,   0,   0,   0
67,2023-04-18 01:08:00,   1.00,   0.10,   0.86,   0.07,   1,   0,   0,   0,   0,   0
68,2023-04-18 01:09:00,   0.87,   0.08,   0.79,   0.07,   1,   0,   0,   0,   0,   0
69,2023-04-18 01:10:00,   0.75,   0.06,   0.70,   0.07,   1,   0,   0,   0,   0,   0
70,2023-04-18 01:11:00,   2.72,   2.31,   0.35,  53.06,   1,   0,   1,   0,   0,   0
71,2023-04-18 01:12:00,   2.22,   1.79,   0.42,  59.16,   1,   0,   1,   0,   0,   0
72,2023-04-18 01:13:00,   4.33,   0.16,   4.20,   0.07,   1,   0,   1,   0,   0,   0
73,2023-04-18 01:14:00,   4.31,   0.15,   4.19,   0.07,   1,   0,   1,   0,   0,   0
74,2023-04-18 01:15:00,   4.31,   0.14,   4.19,   0.07,   1,   0,   1,   0,   0,   0
75,2023-04-18 01:16:00,   2.20,   1.52,   0.60,  60.04,   1,   0,   1,   0,   0,   0
76,2023-04-18 01:17:00,   2.06,   1.46,   0.61,  60.89,   1,   0,   1,   0,   0,   0
77,2023-04-18 01:18:00,   4.26,   0.16,   4.13,   0.07,   1,   0,   1,   0,   0,   0
78,2023-04-18 01:19:00,   1.95,   1.33,   0.64,  62.01,   1,   0,   1,   0,   0,   0
79,2023-04-18 01:20:00,   4.24,   0.15,   4.11,   0.07,   1,   0,   1,   0,   0,   0
80,2023-04-18 01:21:00,   2.77,   0.92,   1.85,  48.29,   1,   0,   1,   0,   0,   0
81,2023-04-18 01:22:00,   1.81,   1.21,   0.62,  61.96,   1,   0,   1,   0,   0,   0
82,2023-04-18 01:23:00,   3.14,   0.77,   2.37,  56.43,   1,   0,   1,   0,   0,   0
83,2023-04-18 01:24:00,   1.76,   1.12,   0.61,  62.07,   1,   0,   1,   0,   0,   0
84,2023-04-18 01:25:00,   2.62,   0.91,   1.83,  64.20,   1,   0,   1,   0,   0,   0
85,2023-04-18 01:26:00,   1.70,   1.08,   0.64,  62.55,   1,   0,   1,   0,   0,   0
86,2023-04-18 01:27:00,   2.61,   0.80,   1.81,  48.64,   1,   0,   1,   0,   0,   0
87,2023-04-18 01:28:00,   1.69,   1.02,   0.65,  62.33,   1,   0,   1,   0,   0,   0
88,2023-04-18 01:29:00,   3.04,   0.62,   2.48,  49.92,   1,   0,   1,   0,   0,   0
89,2023-04-18 01:30:00,   1.64,   1.02,   0.62,  62.74,   1,   0,   1,   0,   0,   0
90,2023-04-18 01:31:00,   2.64,   0.85,   1.79,  64.20,   1,   0,   1,   0,   0,   0
91,2023-04-18 01:32:00,   4.34,   0.15,   4.13,   0.07,   1,   0,   1,   0,   0,   0
92,2023-04-18 01:33:00,   1.63,   1.01,   0.62,  62.57,   1,   0,   1,   0,   0,   0
93,2023-04-18 01:34:00,   4.31,   0.21,   4.18,   0.07,   1,   0,   1,   0,   0,   0
94,2023-04-18 01:35:00,   1.62,   0.98,   0.62,  62.76,   1,   0,   1,   0,   0,   0
95,2023-04-18 01:36:00,   4.29,   0.15,   4.17,   0.07,   1,   0,   1,   0,   0,   0
96,2023-04-18 01:37:00,   1.63,   0.94,   0.62,  64.17,   1,   0,   1,   0,   0,   0
97,2023-04-18 01:38:00,   1.61,   0.99,   0.62,  62.89,   1,   0,   1,   0,   0,   0
98,2023-04-18 01:39:00,   4.29,   0.14,   4.17,   0.07,   1,   0,   1,   0,   0,   0
99,2023-04-18 01:40:00,   1.60,   0.97,   0.61,  62.35,   1,   0,   1,   0,   0,   0
100,2023-04-18 01:41:00,   4.32,   0.19,   4.19,   0.07,   1,   0,   1,   0,   0,   0
101,2023-04-18 01:42:00,   4.25,   0.18,   4.13,   0.07,   1,   0,   1,   0,   0,   0
102,2023-04-18 01:43:00,   4.29,   0.18,   4.16,   0.07,   1,   0,   1,   0,   0,   0
103,2023-04-18 01:44:00,   4.29,   0.17,   4.17,   0.07,   1,   0,   1,   0,   0,   0
104,2023-04-18 01:45:00,   4.31,   0.16,   4.18,   0.07,   1,   0,   1,   0,   0,   0
105,2023-04-18 01:46:00,   4.32,   0.15,   4.19,   0.07,   1,   0,   1,   0,   0,   0
106,2023-04-18 01:47:00,   4.20,   0.14,   4.09,   0.07,   1,   0,   1,   0,   0,   0
107,2023-04-18 01:48:00,   1.77,   0.98,   0.81,  64.16,   1,   0,   1,   0,   0,   0
108,2023-04-18 01:49:00,   1.62,   0.98,   0.62,  63.84,   1,   0,   1,   0,   0,   0
109,2023-04-18 01:50:00,   1.72,   0.97,   0.74,  63.42,   1,   0,   1,   0,   0,   0
110,2023-04-18 01:51:00,   1.60,   0.98,   0.61,  63.44,   1,   0,   1,   0,   0,   0
111,2023-04-18 01:52:00,   4.32,   0.20,   4.20,   0.07,   1,   0,   1,   0,   0,   0
112,2023-04-18 01:53:00,   4.36,   0.16,   4.23,   0.07,   1,   0,   1,   0,   0,   0
113,2023-04-18 01:54:00,   4.23,   0.12,   4.11,   0.07,   1,   0,   1,   0,   0,   0
114,2023-04-18 01:55:00,   1.61,   0.99,   0.62,  63.54,   1,   0,   1,   0,   0,   0
115,2023-04-18 01:56:00,   4.32,   0.14,   4.19,   0.07,   1,   0,   1,   0,   0,   0
116,2023-04-18 01:57:00,   4.33,   0.13,   4.20,   0.07,   1,   0,   1,   0,   0,   0
117,2023-04-18 01:58:00,   4.26,   0.12,   4.14,   0.07,   1,   0,   1,   0,   0,   0
118,2023-04-18 01:59:00,   1.64,   0.98,   0.66,  64.01,   1,   0,   1,   0,   0,   0
119,2023-04-18 02:00:00,   4.24,   0.16,   4.12,   0.07,   1,   0,   1,   0,   0,   0
120,2023-04-18 02:01:00,   1.60,   0.95,   0.63,  63.49,   1,   0,   1,   0,   0,   0
121,2023-04-18 02:02:00,   4.33,   0.16,   4.08,   0.07,   1,   0,   1,   0,   0,   0
122,2023-04-18 02:03:00,   4.21,   0.15,   4.08,   0.07,   1,   0,   1,   0,   0,   0
123,2023-04-18 02:04:00,   4.28,   0.14,   4.16,   0.07,   1,   0,   1,   0,   0,   0
124,2023-04-18 02:05:00,   4.19,   0.14,   4.16,   0.07,   1,   0,   1,   0,   0,   0
125,2023-04-18 02:06:00,   4.18,   0.18,   4.00,   9.31,   1,   0,   1,   0,   0,   0
126,2023-04-18 02:07:00,   1.60,   0.96,   0.62,  63.58,   1,   0,   1,   0,   0,   0
127,2023-04-18 02:08:00,   4.28,   0.13,   4.15,   0.07,   1,   0,   1,   0,   0,   0
128,2023-04-18 02:09:00,   1.99,   1.63,   0.39,   2.07,   0,   0,   0,   0,   0,   0
129,2023-04-18 02:10:00,   1.47,   1.09,   0.37,   2.02,   0,   0,   0,   0,   0,   0
130,2023-04-18 02:11:00,   1.16,   0.79,   0.36,   0.07,   0,   0,   0,   0,   0,   0
131,2023-04-18 02:12:00,   0.77,   0.32,   0.34,   0.07,   0,   0,   0,   0,   0,   0
132,2023-04-18 02:13:00,   0.46,   0.08,   0.32,   0.07,   0,   0,   0,   0,   0,   0
133,2023-04-18 02:14:00,   0.39,   0.05,   0.31,   0.07,   0,   0,   0,   0,   0,   0
134,2023-04-18 02:15:00,   0.33,   0.05,   0.29,   0.07,   0,   0,   0,   0,   0,   0
135,2023-04-18 02:16:00,   0.30,   0.05,   0.26,   0.07,   0,   0,   0,   0,   0,   0
136,2023-04-18 02:17:00,   0.27,   0.05,   0.23,   0.07,   0,   0,   0,   0,   0,   0
137,2023-04-18 02:18:00,   0.25,   0.05,   0.20,   0.07,   0,   0,   0,   0,   0,   0
138,2023-04-18 02:19:00,   0.22,   0.05,   0.17,   0.07,   0,   0,   0,   0,   0,   0
139,2023-04-18 02:20:00,   0.19,   0.05,   0.15,   0.07,   0,   0,   0,   0,   0,   0
140,2023-04-18 02:21:00,   0.17,   0.06,   0.14,   0.07,   0,   0,   0,   0,   0,   0
141,2023-04-18 02:22:00,   0.18,   0.06,   0.14,   0.07,   0,   0,   0,   0,   0,   0
142,2023-04-18 02:23:00,   0.19,   0.06,   0.13,   0.07,   1,   0,   0,   0,   0,   0
143,2023-04-18 02:24:00,   0.20,   0.06,   0.13,   0.07,   1,   0,   0,   0,   0,   0
144,2023-04-18 02:25:00,   0.21,   0.06,   0.12,   0.07,   1,   0,   0,   0,   0,   0
145,2023-04-18 02:26:00,   0.22,   0.06,   0.12,   0.07,   1,   0,   0,   0,   0,   0
146,2023-04-18 02:27:00,   0.23,   0.06,   0.12,   0.07,   1,   0,   0,   0,   0,   0
147,2023-04-18 02:28:00,   0.24,   0.06,   0.11,   0.07,   1,   0,   0,   0,   0,   0
148,2023-04-18 02:29:00,   0.24,   0.06,   0.11,   0.07,   1,   0,   0,   0,   0,   0
149,2023-04-18 02:30:00,   0.25,   0.06,   0.10,   0.07,   1,   0,   0,   0,   0,   0
150,2023-04-18 02:31:00,   3.26,   3.16,   0.10,   0.07,   1,   0,   0,   0,   0,   0
151,2023-04-18 02:32:00,   0.80,   0.11,   0.70,   0.07,   1,   0,   0,   0,   0,   0
152,2023-04-18 02:33:00,   0.66,   0.05,   0.64,   0.07,   1,   0,   0,   0,   0,   0
153,2023-04-18 02:34:00,   2.94,   2.68,   0.32,  52.60,   1,   0,   1,   0,   0,   0
154,2023-04-18 02:35:00,   2.24,   1.80,   0.40,  58.33,   1,   0,   1,   0,   0,   0
155,2023-04-18 02:36:00,   4.36,   0.20,   4.23,   0.07,   1,   0,   1,   0,   0,   0
156,2023-04-18 02:37:00,   4.39,   0.17,   4.26,   0.07,   1,   0,   1,   0,   0,   0
157,2023-04-18 02:38:00,   4.39,   0.14,   4.22,   0.07,   1,   0,   1,   0,   0,   0
158,2023-04-18 02:39:00,   2.11,   1.51,   0.60,  59.36,   1,   0,   1,   0,   0,   0
159,2023-04-18 02:40:00,   4.36,   0.18,   4.24,   0.07,   1,   0,   1,   0,   0,   0
160,2023-04-18 02:41:00,   4.29,   0.18,   4.17,   0.07,   1,   0,   1,   0,   0,   0
161,2023-04-18 02:42:00,   4.36,   0.18,   4.26,   0.07,   1,   0,   1,   0,   0,   0
162,2023-04-18 02:43:00,   4.41,   0.18,   4.29,   0.07,   1,   0,   1,   0,   0,   0
163,2023-04-18 02:44:00,   4.33,   0.17,   4.19,   0.07,   1,   0,   1,   0,   0,   0
164,2023-04-18 02:45:00,   4.27,   0.17,   4.15,   0.07,   1,   0,   1,   0,   0,   0
165,2023-04-18 02:46:00,   4.32,   0.17,   4.20,   0.07,   1,   0,   1,   0,   0,   0
166,2023-04-18 02:47:00,   4.32,   0.17,   4.20,   0.07,   1,   0,   1,   0,   0,   0
167,2023-04-18 02:48:00,   4.31,   0.17,   4.19,   0.07,   1,   0,   1,   0,   0,   0
168,2023-04-18 02:49:00,   4.40,   0.17,   4.28,   0.07,   1,   0,   1,   0,   0,   0
169,2023-04-18 02:50:00,   4.35,   0.17,   4.23,   0.07,   1,   0,   1,   0,   0,   0
170,2023-04-18 02:51:00,   4.35,   0.16,   4.23,   0.07,   1,   0,   1,   0,   0,   0
171,2023-04-18 02:52:00,   4.29,   0.16,   4.17,   0.07,   1,   0,   1,   0,   0,   0
172,2023-04-18 02:53:00,   4.33,   0.16,   4.20,   0.07,   1,   0,   1,   0,   0,   0
173,2023-04-18 02:54:00,   4.31,   0.16,   4.19,   0.07,   1,   0,   1,   0,   0,   0
174,2023-04-18 02:55:00,   4.36,   0.16,   4.23,   0.07,   1,   0,   1,   0,   0,   0
175,2023-04-18 02:56:00,   4.36,   0.16,   4.24,   0.07,   1,   0,   1,   0,   0,   0
176,2023-04-18 02:57:00,   4.35,   0.16,   4.28,   0.07,   1,   0,   1,   0,   0,   0
177,2023-04-18 02:58:00,   4.28,   0.15,   4.16,   0.07,   1,   0,   1,   0,   0,   0
178,2023-04-18 02:59:00,   4.29,   0.15,   4.09,   0.07,   1,   0,   1,   0,   0,   0
179,2023-04-18 03:00:00,   4.34,   0.15,   4.15,   0.07,   1,   0,   1,   0,   0,   0
180,2023-04-18 03:01:00,   4.34,   0.15,   4.22,   0.07,   1,   0,   1,   0,   0,   0
181,2023-04-18 03:02:00,   4.37,   0.15,   4.25,   0.07,   1,   0,   1,   0,   0,   0
182,2023-04-18 03:03:00,   4.35,   0.15,   4.23,   0.07,   1,   0,   1,   0,   0,   0
183,2023-04-18 03:04:00,   4.31,   0.15,   4.20,   0.07,   1,   0,   1,   0,   0,   0
184,2023-04-18 03:05:00,   4.32,   0.15,   4.20,   0.07,   1,   0,   1,   0,   0,   0
185,2023-04-18 03:06:00,   4.30,   0.14,   4.27,   0.07,   1,   0,   1,   0,   0,   0
186,2023-04-18 03:07:00,   4.33,   0.14,   4.21,   0.07,   1,   0,   1,   0,   0,   0
187,2023-04-18 03:08:00,   4.35,   0.14,   4.22,   0.07,   1,   0,   1,   0,   0,   0
188,2023-04-18 03:09:00,   4.36,   0.14,   4.24,   0.07,   1,   0,   1,   0,   0,   0
189,2023-04-18 03:10:00,   4.31,   0.14,   4.18,   0.07,   1,   0,   1,   0,   0,   0
190,2023-04-18 03:11:00,   4.39,   0.14,   4.18,   0.07,   1,   0,   1,   0,   0,   0
191,2023-04-18 03:12:00,   2.16,   1.53,   0.63,  61.61,   1,   0,   1,   0,   0,   0
192,2023-04-18 03:13:00,   2.32,   1.21,   1.11,  47.83,   1,   0,   1,   0,   0,   0
193,2023-04-18 03:14:00,   1.96,   1.30,   0.62,  63.84,   1,   0,   1,   0,   0,   0
194,2023-04-18 03:15:00,   1.88,   1.26,   0.62,  63.51,   1,   0,   1,   0,   0,   0
195,2023-04-18 03:16:00,   1.85,   1.21,   0.62,  64.50,   1,   0,   1,   0,   0,   0
196,2023-04-18 03:17:00,   1.86,   1.08,   0.71,  61.64,   1,   0,   1,   0,   0,   0
197,2023-04-18 03:18:00,   1.79,   1.14,   0.65,  64.26,   1,   0,   1,   0,   0,   0
198,2023-04-18 03:19:00,   2.01,   0.94,   1.06,  47.78,   1,   0,   1,   0,   0,   0
